Unnamed: 0,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,antecedents_str.1,consequents_str.1
46.0,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'JUMBO BAG PINK VINTAGE PAISLEY'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.07755102040816327,0.08979591836734693,0.04489795918367347,0.5789473684210525,6.447368421052631,1.0,0.03793419408579758,2.161734693877551,0.915929203539823,0.3666666666666666,0.537408543780977,0.5394736842105263,"VICTORIAN GLASS HANGING T-LIGHT, JUMBO BAG PINK VINTAGE PAISLEY",JUMBO BAG RED RETROSPOT,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,ASSORTED COLOUR T-LIGHT HOLDER
18.0,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.1061224489795918,0.08163265306122448,0.04489795918367347,0.4230769230769231,5.182692307692308,1.0,0.03623490212411495,1.591836734693878,0.9028642590286426,0.3142857142857143,0.3717948717948718,0.4865384615384616,WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE,,,,,,,,,,,ASSTD DESIGN RACING CAR PEN,12 PENCIL SMALL TUBE WOODLAND
19.0,frozenset({'WOODEN FRAME ANTIQUE WHITE'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.08163265306122448,0.1061224489795918,0.04489795918367347,0.55,5.182692307692308,1.0,0.03623490212411495,1.98639455782313,0.8787878787878789,0.3142857142857143,0.4965753424657535,0.4865384615384616,WOODEN FRAME ANTIQUE WHITE,WOODEN PICTURE FRAME WHITE FINISH,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,ASSTD DESIGN RACING CAR PEN
62.0,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'WOODEN PICTURE FRAME WHITE FINISH'})",frozenset({'WOODEN FRAME ANTIQUE WHITE'}),0.1061224489795918,0.08163265306122448,0.04489795918367347,0.4230769230769231,5.182692307692308,1.0,0.03623490212411495,1.591836734693878,0.9028642590286426,0.3142857142857143,0.3717948717948718,0.4865384615384616,"VICTORIAN GLASS HANGING T-LIGHT, WOODEN PICTURE FRAME WHITE FINISH",WOODEN FRAME ANTIQUE WHITE,,,,,,,,,,,BAG 250G SWIRLY MARBLES,12 PENCIL SMALL TUBE WOODLAND
63.0,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'WOODEN FRAME ANTIQUE WHITE'})",frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.08163265306122448,0.1061224489795918,0.04489795918367347,0.55,5.182692307692308,1.0,0.03623490212411495,1.98639455782313,0.8787878787878789,0.3142857142857143,0.4965753424657535,0.4865384615384616,"VICTORIAN GLASS HANGING T-LIGHT, WOODEN FRAME ANTIQUE WHITE",WOODEN PICTURE FRAME WHITE FINISH,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,BAG 250G SWIRLY MARBLES
64.0,frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'WOODEN FRAME ANTIQUE WHITE'})",0.1061224489795918,0.08163265306122448,0.04489795918367347,0.4230769230769231,5.182692307692308,1.0,0.03623490212411495,1.591836734693878,0.9028642590286426,0.3142857142857143,0.3717948717948718,0.4865384615384616,WOODEN PICTURE FRAME WHITE FINISH,"VICTORIAN GLASS HANGING T-LIGHT, WOODEN FRAME ANTIQUE WHITE",,,,,,,,,,,ALARM CLOCK BAKELIKE RED,12 PENCIL SMALL TUBE WOODLAND
65.0,frozenset({'WOODEN FRAME ANTIQUE WHITE'}),"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'WOODEN PICTURE FRAME WHITE FINISH'})",0.08163265306122448,0.1061224489795918,0.04489795918367347,0.55,5.182692307692308,1.0,0.03623490212411495,1.98639455782313,0.8787878787878789,0.3142857142857143,0.4965753424657535,0.4865384615384616,WOODEN FRAME ANTIQUE WHITE,"VICTORIAN GLASS HANGING T-LIGHT, WOODEN PICTURE FRAME WHITE FINISH",,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,ALARM CLOCK BAKELIKE RED
56.0,frozenset({'NATURAL SLATE HEART CHALKBOARD'}),"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'ROSES REGENCY TEACUP AND SAUCER'})",0.1224489795918367,0.09387755102040816,0.04081632653061224,0.3333333333333333,3.550724637681159,1.0,0.02932111620158267,1.359183673469388,0.8186046511627907,0.2325581395348837,0.2642642642642642,0.3840579710144927,NATURAL SLATE HEART CHALKBOARD,"VICTORIAN GLASS HANGING T-LIGHT, ROSES REGENCY TEACUP AND SAUCER",,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,ALPHABET STENCIL CRAFT
54.0,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'NATURAL SLATE HEART CHALKBOARD'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),0.1224489795918367,0.09387755102040816,0.04081632653061224,0.3333333333333333,3.550724637681159,1.0,0.02932111620158267,1.359183673469388,0.8186046511627907,0.2325581395348837,0.2642642642642642,0.3840579710144927,"VICTORIAN GLASS HANGING T-LIGHT, NATURAL SLATE HEART CHALKBOARD",ROSES REGENCY TEACUP AND SAUCER,,,,,,,,,,,ALPHABET STENCIL CRAFT,12 PENCIL SMALL TUBE WOODLAND
14.0,frozenset({'NATURAL SLATE HEART CHALKBOARD'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),0.1224489795918367,0.09387755102040816,0.04081632653061224,0.3333333333333333,3.550724637681159,1.0,0.02932111620158267,1.359183673469388,0.8186046511627907,0.2325581395348837,0.2642642642642642,0.3840579710144927,NATURAL SLATE HEART CHALKBOARD,ROSES REGENCY TEACUP AND SAUCER,,,,,,,,,,,ANTIQUE SILVER T-LIGHT GLASS,12 PENCIL SMALL TUBE WOODLAND
15.0,frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),frozenset({'NATURAL SLATE HEART CHALKBOARD'}),0.09387755102040816,0.1224489795918367,0.04081632653061224,0.4347826086956521,3.550724637681159,1.0,0.02932111620158267,1.552590266875981,0.7927927927927928,0.2325581395348837,0.3559150657229524,0.3840579710144927,ROSES REGENCY TEACUP AND SAUCER,NATURAL SLATE HEART CHALKBOARD,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,ANTIQUE SILVER T-LIGHT GLASS
57.0,frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'NATURAL SLATE HEART CHALKBOARD'})",0.09387755102040816,0.1224489795918367,0.04081632653061224,0.4347826086956521,3.550724637681159,1.0,0.02932111620158267,1.552590266875981,0.7927927927927928,0.2325581395348837,0.3559150657229524,0.3840579710144927,ROSES REGENCY TEACUP AND SAUCER,"VICTORIAN GLASS HANGING T-LIGHT, NATURAL SLATE HEART CHALKBOARD",,,,,,,,,,,ANTIQUE SILVER TEA GLASS ENGRAVED,12 PENCIL SMALL TUBE WOODLAND
55.0,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'ROSES REGENCY TEACUP AND SAUCER'})",frozenset({'NATURAL SLATE HEART CHALKBOARD'}),0.09387755102040816,0.1224489795918367,0.04081632653061224,0.4347826086956521,3.550724637681159,1.0,0.02932111620158267,1.552590266875981,0.7927927927927928,0.2325581395348837,0.3559150657229524,0.3840579710144927,"VICTORIAN GLASS HANGING T-LIGHT, ROSES REGENCY TEACUP AND SAUCER",NATURAL SLATE HEART CHALKBOARD,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,ANTIQUE SILVER TEA GLASS ENGRAVED
4.0,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.1346938775510204,0.09795918367346938,0.04081632653061224,0.303030303030303,3.093434343434343,1.0,0.02762182423990004,1.294232475598935,0.7820754716981133,0.2127659574468085,0.2273412861648155,0.3598484848484848,REGENCY CAKESTAND 3 TIER,GREEN REGENCY TEACUP AND SAUCER,,,,,,,,,,,CALENDAR IN SEASON DESIGN,12 PENCIL SMALL TUBE WOODLAND
5.0,frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.09795918367346938,0.1346938775510204,0.04081632653061224,0.4166666666666666,3.093434343434343,1.0,0.02762182423990004,1.48338192419825,0.7502262443438914,0.2127659574468085,0.3258647798742138,0.3598484848484848,GREEN REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,CALENDAR IN SEASON DESIGN
37.0,frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'REGENCY CAKESTAND 3 TIER'})",0.09795918367346938,0.1346938775510204,0.04081632653061224,0.4166666666666666,3.093434343434343,1.0,0.02762182423990004,1.48338192419825,0.7502262443438914,0.2127659574468085,0.3258647798742138,0.3598484848484848,GREEN REGENCY TEACUP AND SAUCER,"VICTORIAN GLASS HANGING T-LIGHT, REGENCY CAKESTAND 3 TIER",,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,BULL DOG BOTTLE OPENER
36.0,frozenset({'REGENCY CAKESTAND 3 TIER'}),"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'GREEN REGENCY TEACUP AND SAUCER'})",0.1346938775510204,0.09795918367346938,0.04081632653061224,0.303030303030303,3.093434343434343,1.0,0.02762182423990004,1.294232475598935,0.7820754716981133,0.2127659574468085,0.2273412861648155,0.3598484848484848,REGENCY CAKESTAND 3 TIER,"VICTORIAN GLASS HANGING T-LIGHT, GREEN REGENCY TEACUP AND SAUCER",,,,,,,,,,,BULL DOG BOTTLE OPENER,12 PENCIL SMALL TUBE WOODLAND
35.0,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'REGENCY CAKESTAND 3 TIER'}),0.09795918367346938,0.1346938775510204,0.04081632653061224,0.4166666666666666,3.093434343434343,1.0,0.02762182423990004,1.48338192419825,0.7502262443438914,0.2127659574468085,0.3258647798742138,0.3598484848484848,"VICTORIAN GLASS HANGING T-LIGHT, GREEN REGENCY TEACUP AND SAUCER",REGENCY CAKESTAND 3 TIER,,,,,,,,,,,BUNDLE OF 3 RETRO NOTE BOOKS,12 PENCIL SMALL TUBE WOODLAND
34.0,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.1346938775510204,0.09795918367346938,0.04081632653061224,0.303030303030303,3.093434343434343,1.0,0.02762182423990004,1.294232475598935,0.7820754716981133,0.2127659574468085,0.2273412861648155,0.3598484848484848,"VICTORIAN GLASS HANGING T-LIGHT, REGENCY CAKESTAND 3 TIER",GREEN REGENCY TEACUP AND SAUCER,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,BUNDLE OF 3 RETRO NOTE BOOKS
,,,,,,,,,,,,,,,,,,,,,,,,,,,BOHEMIAN COLLAGE STATIONERY SET,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,BOHEMIAN COLLAGE STATIONERY SET
,,,,,,,,,,,,,,,,,,,,,,,,,,,BOUDOIR SQUARE TISSUE BOX,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,BOUDOIR SQUARE TISSUE BOX
,,,,,,,,,,,,,,,,,,,,,,,,,,,BOX OF 24 COCKTAIL PARASOLS,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,BOX OF 24 COCKTAIL PARASOLS
,,,,,,,,,,,,,,,,,,,,,,,,,,,BOX OF VINTAGE JIGSAW BLOCKS,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,BOX OF VINTAGE JIGSAW BLOCKS
,,,,,,,,,,,,,,,,,,,,,,,,,,,BLUE FLY SWAT,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,BLUE FLY SWAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,BLUE POLKADOT KIDS BAG,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,BLUE POLKADOT KIDS BAG
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,BLUE ROSE FABRIC MIRROR
,,,,,,,,,,,,,,,,,,,,,,,,,,,BLUE ROSE FABRIC MIRROR,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHRISTMAS CRAFT LITTLE FRIENDS,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,CHRISTMAS CRAFT LITTLE FRIENDS
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHERRY BLOSSOM LUGGAGE TAG,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,CHERRY BLOSSOM LUGGAGE TAG
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHERUB HEART DECORATION SILVER,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,CHERUB HEART DECORATION SILVER
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILDREN'S APRON DOLLY GIRL,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,CHILDREN'S APRON DOLLY GIRL
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,CHILDREN'S CIRCUS PARADE MUG
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHILDREN'S CIRCUS PARADE MUG,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,CHARLIE+LOLA RED HOT WATER BOTTLE,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,CHARLIE+LOLA RED HOT WATER BOTTLE
,,,,,,,,,,,,,,,,,,,,,,,,,,,CARD HOLDER GINGHAM HEART,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,CARD HOLDER GINGHAM HEART
,,,,,,,,,,,,,,,,,,,,,,,,,,,CARDHOLDER GINGHAM CHRISTMAS TREE,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,CARDHOLDER GINGHAM CHRISTMAS TREE
,,,,,,,,,,,,,,,,,,,,,,,,,,,CARDHOLDER GINGHAM STAR,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,CARDHOLDER GINGHAM STAR
,,,,,,,,,,,,,,,,,,,,,,,,,,,CERAMIC HEART FAIRY CAKE MONEY BANK,12 PENCIL SMALL TUBE WOODLAND
,,,,,,,,,,,,,,,,,,,,,,,,,,,12 PENCIL SMALL TUBE WOODLAND,CERAMIC HEART FAIRY CAKE MONEY BANK
