Unnamed: 0,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,Unnamed: 17,antecedents_str.1,consequents_str.1
102603,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'SWEETHEART CERAMIC TRINKET BOX'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"VICTORIAN GLASS HANGING T-LIGHT, SWEETHEART CERAMIC TRINKET BOX",REINDEER HEART DECORATION SILVER,,,
72910,"frozenset({'MAN FLU METAL SIGN', 'TOOTHPASTE TUBE PEN'})",frozenset({'HOME SWEET HOME MUG'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"MAN FLU METAL SIGN, TOOTHPASTE TUBE PEN",HOME SWEET HOME MUG,,,
72898,"frozenset({'RED  HARMONICA IN BOX', 'MAN FLU METAL SIGN'})",frozenset({'HOME SWEET HOME MUG'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"RED  HARMONICA IN BOX, MAN FLU METAL SIGN",HOME SWEET HOME MUG,,,
102041,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'ROTATING LEAVES T-LIGHT HOLDER', 'SET OF 3 NOTEBOOKS IN PARCEL'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"ROTATING LEAVES T-LIGHT HOLDER, SET OF 3 NOTEBOOKS IN PARCEL",,,
14974,"frozenset({'6 RIBBONS SHIMMERING PINKS', 'SET OF 3 WOODEN SLEIGH DECORATIONS'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"6 RIBBONS SHIMMERING PINKS, SET OF 3 WOODEN SLEIGH DECORATIONS",REINDEER HEART DECORATION SILVER,,,
102606,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'SWEETHEART CERAMIC TRINKET BOX'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"VICTORIAN GLASS HANGING T-LIGHT, SWEETHEART CERAMIC TRINKET BOX",,,
14980,"frozenset({'6 RIBBONS SHIMMERING PINKS', 'SET OF 6 T-LIGHTS SANTA'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"6 RIBBONS SHIMMERING PINKS, SET OF 6 T-LIGHTS SANTA",REINDEER HEART DECORATION SILVER,,,
14975,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'6 RIBBONS SHIMMERING PINKS', 'SET OF 3 WOODEN SLEIGH DECORATIONS'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"6 RIBBONS SHIMMERING PINKS, SET OF 3 WOODEN SLEIGH DECORATIONS",,,
14957,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'6 RIBBONS SHIMMERING PINKS', 'SET OF 2 CHRISTMAS DECOUPAGE CANDLE'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"6 RIBBONS SHIMMERING PINKS, SET OF 2 CHRISTMAS DECOUPAGE CANDLE",,,
14932,"frozenset({'6 RIBBONS SHIMMERING PINKS', 'RETROSPOT TEA SET CERAMIC 11 PC'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"6 RIBBONS SHIMMERING PINKS, RETROSPOT TEA SET CERAMIC 11 PC",REINDEER HEART DECORATION SILVER,,,
71082,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'PIZZA PLATE IN BOX', 'GREEN REGENCY TEACUP AND SAUCER'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"PIZZA PLATE IN BOX, GREEN REGENCY TEACUP AND SAUCER",,,
71079,"frozenset({'PIZZA PLATE IN BOX', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"PIZZA PLATE IN BOX, GREEN REGENCY TEACUP AND SAUCER",REINDEER HEART DECORATION SILVER,,,
102040,"frozenset({'ROTATING LEAVES T-LIGHT HOLDER', 'SET OF 3 NOTEBOOKS IN PARCEL'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"ROTATING LEAVES T-LIGHT HOLDER, SET OF 3 NOTEBOOKS IN PARCEL",REINDEER HEART DECORATION SILVER,,,
102022,"frozenset({'WOODEN BOX OF DOMINOES', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"WOODEN BOX OF DOMINOES, RIBBON REEL CHRISTMAS SOCK BAUBLE",REINDEER HEART DECORATION SILVER,,,
102023,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'WOODEN BOX OF DOMINOES', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"WOODEN BOX OF DOMINOES, RIBBON REEL CHRISTMAS SOCK BAUBLE",,,
102052,"frozenset({'ROTATING LEAVES T-LIGHT HOLDER', 'SET OF 3 WOODEN SLEIGH DECORATIONS'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"ROTATING LEAVES T-LIGHT HOLDER, SET OF 3 WOODEN SLEIGH DECORATIONS",REINDEER HEART DECORATION SILVER,,,
101992,"frozenset({'STAR WOODEN CHRISTMAS DECORATION', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"STAR WOODEN CHRISTMAS DECORATION, RIBBON REEL CHRISTMAS SOCK BAUBLE",REINDEER HEART DECORATION SILVER,,,
102005,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'RIBBON REEL CHRISTMAS SOCK BAUBLE', 'TRADITIONAL KNITTING NANCY'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"RIBBON REEL CHRISTMAS SOCK BAUBLE, TRADITIONAL KNITTING NANCY",,,
102004,"frozenset({'RIBBON REEL CHRISTMAS SOCK BAUBLE', 'TRADITIONAL KNITTING NANCY'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"RIBBON REEL CHRISTMAS SOCK BAUBLE, TRADITIONAL KNITTING NANCY",REINDEER HEART DECORATION SILVER,,,
101993,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'STAR WOODEN CHRISTMAS DECORATION', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"STAR WOODEN CHRISTMAS DECORATION, RIBBON REEL CHRISTMAS SOCK BAUBLE",,,
101998,"frozenset({'SWEETHEART CERAMIC TRINKET BOX', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"SWEETHEART CERAMIC TRINKET BOX, RIBBON REEL CHRISTMAS SOCK BAUBLE",REINDEER HEART DECORATION SILVER,,,
101999,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'SWEETHEART CERAMIC TRINKET BOX', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"SWEETHEART CERAMIC TRINKET BOX, RIBBON REEL CHRISTMAS SOCK BAUBLE",,,
72911,frozenset({'HOME SWEET HOME MUG'}),"frozenset({'MAN FLU METAL SIGN', 'TOOTHPASTE TUBE PEN'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,HOME SWEET HOME MUG,"MAN FLU METAL SIGN, TOOTHPASTE TUBE PEN",,,
101986,"frozenset({'SET OF 60 I LOVE LONDON CAKE CASES', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"SET OF 60 I LOVE LONDON CAKE CASES, RIBBON REEL CHRISTMAS SOCK BAUBLE",REINDEER HEART DECORATION SILVER,,,
101987,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'SET OF 60 I LOVE LONDON CAKE CASES', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"SET OF 60 I LOVE LONDON CAKE CASES, RIBBON REEL CHRISTMAS SOCK BAUBLE",,,
15004,"frozenset({'6 RIBBONS SHIMMERING PINKS', 'SWEETHEART CERAMIC TRINKET BOX'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"6 RIBBONS SHIMMERING PINKS, SWEETHEART CERAMIC TRINKET BOX",REINDEER HEART DECORATION SILVER,,,
15010,"frozenset({'6 RIBBONS SHIMMERING PINKS', 'TRADITIONAL KNITTING NANCY'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"6 RIBBONS SHIMMERING PINKS, TRADITIONAL KNITTING NANCY",REINDEER HEART DECORATION SILVER,,,
15011,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'6 RIBBONS SHIMMERING PINKS', 'TRADITIONAL KNITTING NANCY'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"6 RIBBONS SHIMMERING PINKS, TRADITIONAL KNITTING NANCY",,,
101974,"frozenset({'RIBBON REEL CHRISTMAS SOCK BAUBLE', 'SET OF 6 T-LIGHTS SANTA'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"RIBBON REEL CHRISTMAS SOCK BAUBLE, SET OF 6 T-LIGHTS SANTA",REINDEER HEART DECORATION SILVER,,,
101975,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'RIBBON REEL CHRISTMAS SOCK BAUBLE', 'SET OF 6 T-LIGHTS SANTA'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"RIBBON REEL CHRISTMAS SOCK BAUBLE, SET OF 6 T-LIGHTS SANTA",,,
101981,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'SET OF 6 T-LIGHTS SNOWMEN', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"SET OF 6 T-LIGHTS SNOWMEN, RIBBON REEL CHRISTMAS SOCK BAUBLE",,,
101963,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'RIBBON REEL CHRISTMAS SOCK BAUBLE', 'SET OF 3 WOODEN HEART DECORATIONS'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"RIBBON REEL CHRISTMAS SOCK BAUBLE, SET OF 3 WOODEN HEART DECORATIONS",,,
101962,"frozenset({'RIBBON REEL CHRISTMAS SOCK BAUBLE', 'SET OF 3 WOODEN HEART DECORATIONS'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"RIBBON REEL CHRISTMAS SOCK BAUBLE, SET OF 3 WOODEN HEART DECORATIONS",REINDEER HEART DECORATION SILVER,,,
15005,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'6 RIBBONS SHIMMERING PINKS', 'SWEETHEART CERAMIC TRINKET BOX'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"6 RIBBONS SHIMMERING PINKS, SWEETHEART CERAMIC TRINKET BOX",,,
14962,"frozenset({'6 RIBBONS SHIMMERING PINKS', 'SET OF 3 NOTEBOOKS IN PARCEL'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"6 RIBBONS SHIMMERING PINKS, SET OF 3 NOTEBOOKS IN PARCEL",REINDEER HEART DECORATION SILVER,,,
14963,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'6 RIBBONS SHIMMERING PINKS', 'SET OF 3 NOTEBOOKS IN PARCEL'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"6 RIBBONS SHIMMERING PINKS, SET OF 3 NOTEBOOKS IN PARCEL",,,
14956,"frozenset({'6 RIBBONS SHIMMERING PINKS', 'SET OF 2 CHRISTMAS DECOUPAGE CANDLE'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"6 RIBBONS SHIMMERING PINKS, SET OF 2 CHRISTMAS DECOUPAGE CANDLE",REINDEER HEART DECORATION SILVER,,,
101968,"frozenset({'SET OF 3 WOODEN SLEIGH DECORATIONS', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"SET OF 3 WOODEN SLEIGH DECORATIONS, RIBBON REEL CHRISTMAS SOCK BAUBLE",REINDEER HEART DECORATION SILVER,,,
101969,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'SET OF 3 WOODEN SLEIGH DECORATIONS', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"SET OF 3 WOODEN SLEIGH DECORATIONS, RIBBON REEL CHRISTMAS SOCK BAUBLE",,,
101957,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'RIBBON REEL CHRISTMAS SOCK BAUBLE', 'SET OF 3 NOTEBOOKS IN PARCEL'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"RIBBON REEL CHRISTMAS SOCK BAUBLE, SET OF 3 NOTEBOOKS IN PARCEL",,,
101980,"frozenset({'SET OF 6 T-LIGHTS SNOWMEN', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"SET OF 6 T-LIGHTS SNOWMEN, RIBBON REEL CHRISTMAS SOCK BAUBLE",REINDEER HEART DECORATION SILVER,,,
70720,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', ""PAPER CHAIN KIT 50'S CHRISTMAS""})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"GREEN REGENCY TEACUP AND SAUCER, PAPER CHAIN KIT 50'S CHRISTMAS",REINDEER HEART DECORATION SILVER,,,
70721,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'GREEN REGENCY TEACUP AND SAUCER', ""PAPER CHAIN KIT 50'S CHRISTMAS""})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"GREEN REGENCY TEACUP AND SAUCER, PAPER CHAIN KIT 50'S CHRISTMAS",,,
101944,"frozenset({'ROTATING SILVER ANGELS T-LIGHT HLDR', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"ROTATING SILVER ANGELS T-LIGHT HLDR, RIBBON REEL CHRISTMAS SOCK BAUBLE",REINDEER HEART DECORATION SILVER,,,
101950,"frozenset({'SET OF 2 CHRISTMAS DECOUPAGE CANDLE', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"SET OF 2 CHRISTMAS DECOUPAGE CANDLE, RIBBON REEL CHRISTMAS SOCK BAUBLE",REINDEER HEART DECORATION SILVER,,,
101951,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'SET OF 2 CHRISTMAS DECOUPAGE CANDLE', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"SET OF 2 CHRISTMAS DECOUPAGE CANDLE, RIBBON REEL CHRISTMAS SOCK BAUBLE",,,
101956,"frozenset({'RIBBON REEL CHRISTMAS SOCK BAUBLE', 'SET OF 3 NOTEBOOKS IN PARCEL'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"RIBBON REEL CHRISTMAS SOCK BAUBLE, SET OF 3 NOTEBOOKS IN PARCEL",REINDEER HEART DECORATION SILVER,,,
14950,"frozenset({'6 RIBBONS SHIMMERING PINKS', 'ROTATING SILVER ANGELS T-LIGHT HLDR'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"6 RIBBONS SHIMMERING PINKS, ROTATING SILVER ANGELS T-LIGHT HLDR",REINDEER HEART DECORATION SILVER,,,
14951,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'6 RIBBONS SHIMMERING PINKS', 'ROTATING SILVER ANGELS T-LIGHT HLDR'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"6 RIBBONS SHIMMERING PINKS, ROTATING SILVER ANGELS T-LIGHT HLDR",,,
80080,"frozenset({'LIPSTICK PEN FUSCHIA', 'RECIPE BOX PANTRY YELLOW DESIGN'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"LIPSTICK PEN FUSCHIA, RECIPE BOX PANTRY YELLOW DESIGN",REINDEER HEART DECORATION SILVER,,,
14992,"frozenset({'SET OF 60 I LOVE LONDON CAKE CASES', '6 RIBBONS SHIMMERING PINKS'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"SET OF 60 I LOVE LONDON CAKE CASES, 6 RIBBONS SHIMMERING PINKS",REINDEER HEART DECORATION SILVER,,,
14993,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'SET OF 60 I LOVE LONDON CAKE CASES', '6 RIBBONS SHIMMERING PINKS'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"SET OF 60 I LOVE LONDON CAKE CASES, 6 RIBBONS SHIMMERING PINKS",,,
15029,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'6 RIBBONS SHIMMERING PINKS', 'WOODEN BOX OF DOMINOES'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"6 RIBBONS SHIMMERING PINKS, WOODEN BOX OF DOMINOES",,,
80081,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'LIPSTICK PEN FUSCHIA', 'RECIPE BOX PANTRY YELLOW DESIGN'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"LIPSTICK PEN FUSCHIA, RECIPE BOX PANTRY YELLOW DESIGN",,,
14986,"frozenset({'6 RIBBONS SHIMMERING PINKS', 'SET OF 6 T-LIGHTS SNOWMEN'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"6 RIBBONS SHIMMERING PINKS, SET OF 6 T-LIGHTS SNOWMEN",REINDEER HEART DECORATION SILVER,,,
101945,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'ROTATING SILVER ANGELS T-LIGHT HLDR', 'RIBBON REEL CHRISTMAS SOCK BAUBLE'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"ROTATING SILVER ANGELS T-LIGHT HLDR, RIBBON REEL CHRISTMAS SOCK BAUBLE",,,
14987,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'6 RIBBONS SHIMMERING PINKS', 'SET OF 6 T-LIGHTS SNOWMEN'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"6 RIBBONS SHIMMERING PINKS, SET OF 6 T-LIGHTS SNOWMEN",,,
14981,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'6 RIBBONS SHIMMERING PINKS', 'SET OF 6 T-LIGHTS SANTA'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"6 RIBBONS SHIMMERING PINKS, SET OF 6 T-LIGHTS SANTA",,,
15028,"frozenset({'6 RIBBONS SHIMMERING PINKS', 'WOODEN BOX OF DOMINOES'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"6 RIBBONS SHIMMERING PINKS, WOODEN BOX OF DOMINOES",REINDEER HEART DECORATION SILVER,,,
15015,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', '6 RIBBONS SHIMMERING PINKS'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"VICTORIAN GLASS HANGING T-LIGHT, 6 RIBBONS SHIMMERING PINKS",REINDEER HEART DECORATION SILVER,,,
15018,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', '6 RIBBONS SHIMMERING PINKS'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"VICTORIAN GLASS HANGING T-LIGHT, 6 RIBBONS SHIMMERING PINKS",,,
101902,"frozenset({'STAR WOODEN CHRISTMAS DECORATION', 'RETROSPOT TEA SET CERAMIC 11 PC'})",frozenset({'REINDEER HEART DECORATION SILVER'}),0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,"STAR WOODEN CHRISTMAS DECORATION, RETROSPOT TEA SET CERAMIC 11 PC",REINDEER HEART DECORATION SILVER,,,
101903,frozenset({'REINDEER HEART DECORATION SILVER'}),"frozenset({'STAR WOODEN CHRISTMAS DECORATION', 'RETROSPOT TEA SET CERAMIC 11 PC'})",0.06134969325153374,0.06134969325153374,0.06134969325153374,1.0,16.3,1,0.05758590838947646,inf,1.0,1.0,1.0,1.0,REINDEER HEART DECORATION SILVER,"STAR WOODEN CHRISTMAS DECORATION, RETROSPOT TEA SET CERAMIC 11 PC",,,
